Year,Age,Ethnic,Sex,Area,count
2013,90-94 years,Middle Eastern/Latin American/African,Female,Papakura North,0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Papakura Central,0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Papakura North East,0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Papakura Kelvin,0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Papakura Massey Park,0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Papakura East,0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Cloverlea (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Silverdale South (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Hillcrest North (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Hillcrest West (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Hillcrest East (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Western Heights (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Northcote Central (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Northcote South (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Northcote Point (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Belmont (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Avondale West (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Avondale North (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Avondale Central (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Morningside (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Avondale South (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Mount Roskill North,0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Mount Roskill White Swan,0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Mount Roskill Central North,0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Mount Roskill Central South,0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Mount Roskill South,0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Hillsborough North (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Hillsborough West (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Royal Oak West (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Hillsborough East (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Royal Oak East (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Hillsborough South (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Mangere Bridge Ambury,0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Mangere Bridge,0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Mangere Mountain View,0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Auckland Airport,0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Mangere North,0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Mangere West,0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Mangere Central,0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Mangere South,0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Highland Park (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Mangere Mascot,0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Mangere South East,0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Mangere East,0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Manukau Central,0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Hilltop (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,The Gardens (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Manurewa Central,0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Manurewa East,0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Manurewa South,0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Papakura West,0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Papakura North,0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Papakura Central,0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Papakura North East,0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Papakura Kelvin,0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Papakura Massey Park,0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Papakura East,0
2013,90-94 years,Middle Eastern/Latin American/African,Total people - sex,Cloverlea (Auckland),0
2013,90-94 years,Other ethnicity,Male,Silverdale South (Auckland),0
2013,90-94 years,Other ethnicity,Male,Hillcrest North (Auckland),0
2013,90-94 years,Other ethnicity,Male,Hillcrest West (Auckland),0
2013,90-94 years,Other ethnicity,Male,Hillcrest East (Auckland),0
2013,90-94 years,Other ethnicity,Male,Western Heights (Auckland),0
2013,90-94 years,Other ethnicity,Male,Northcote Central (Auckland),0
2013,90-94 years,Other ethnicity,Male,Northcote South (Auckland),0
2013,90-94 years,Other ethnicity,Male,Northcote Point (Auckland),0
2013,90-94 years,Other ethnicity,Male,Belmont (Auckland),0
2013,90-94 years,Other ethnicity,Male,Avondale West (Auckland),0
2013,90-94 years,Other ethnicity,Male,Avondale North (Auckland),0
2013,90-94 years,Other ethnicity,Male,Avondale Central (Auckland),0
2013,90-94 years,Other ethnicity,Male,Morningside (Auckland),0
2013,90-94 years,Other ethnicity,Male,Avondale South (Auckland),0
2013,90-94 years,Other ethnicity,Male,Mount Roskill North,0
2013,90-94 years,Other ethnicity,Male,Mount Roskill White Swan,0
2013,90-94 years,Other ethnicity,Male,Mount Roskill Central North,0
2013,90-94 years,Other ethnicity,Male,Mount Roskill Central South,0
2013,90-94 years,Other ethnicity,Male,Mount Roskill South,0
2013,90-94 years,Other ethnicity,Male,Hillsborough North (Auckland),0
2013,90-94 years,Other ethnicity,Male,Hillsborough West (Auckland),0
2013,90-94 years,Other ethnicity,Male,Royal Oak West (Auckland),0
2013,90-94 years,Other ethnicity,Male,Hillsborough East (Auckland),0
2013,90-94 years,Other ethnicity,Male,Royal Oak East (Auckland),0
2013,90-94 years,Other ethnicity,Male,Hillsborough South (Auckland),0
2013,90-94 years,Other ethnicity,Male,Mangere Bridge Ambury,0
2013,90-94 years,Other ethnicity,Male,Mangere Bridge,0
2013,90-94 years,Other ethnicity,Male,Mangere Mountain View,0
2013,90-94 years,Other ethnicity,Male,Mangere North,0
2013,90-94 years,Other ethnicity,Male,Mangere West,0
2013,90-94 years,Other ethnicity,Male,Mangere Central,0
2013,90-94 years,Other ethnicity,Male,Mangere South,0
2013,90-94 years,Other ethnicity,Male,Highland Park (Auckland),0
2013,90-94 years,Other ethnicity,Male,Mangere Mascot,0
2013,90-94 years,Other ethnicity,Male,Mangere South East,0
2013,90-94 years,Other ethnicity,Male,Mangere East,0
2013,90-94 years,Other ethnicity,Male,Manukau Central,0
2013,90-94 years,Other ethnicity,Male,Hilltop (Auckland),0
2013,90-94 years,Other ethnicity,Male,The Gardens (Auckland),0
2013,90-94 years,Other ethnicity,Male,Manurewa Central,3
2013,90-94 years,Other ethnicity,Male,Manurewa East,0
2013,90-94 years,Other ethnicity,Male,Manurewa South,0
2013,90-94 years,Other ethnicity,Male,Papakura West,0
2013,90-94 years,Other ethnicity,Male,Papakura North,0
2013,90-94 years,Other ethnicity,Male,Papakura Central,0
2013,90-94 years,Other ethnicity,Male,Papakura North East,0
2013,90-94 years,Other ethnicity,Male,Papakura Kelvin,0
2013,90-94 years,Other ethnicity,Male,Papakura Massey Park,0
2013,90-94 years,Other ethnicity,Male,Papakura East,0
2013,90-94 years,Other ethnicity,Male,Cloverlea (Auckland),0
2013,90-94 years,Other ethnicity,Female,Silverdale South (Auckland),0
2013,90-94 years,Other ethnicity,Female,Hillcrest North (Auckland),0
2013,90-94 years,Other ethnicity,Female,Hillcrest West (Auckland),0
2013,90-94 years,Other ethnicity,Female,Hillcrest East (Auckland),0
2013,90-94 years,Other ethnicity,Female,Western Heights (Auckland),0
2013,90-94 years,Other ethnicity,Female,Northcote Central (Auckland),0
2013,90-94 years,Other ethnicity,Female,Northcote South (Auckland),0
2013,90-94 years,Other ethnicity,Female,Northcote Point (Auckland),0
2013,90-94 years,Other ethnicity,Female,Belmont (Auckland),0
2013,90-94 years,Other ethnicity,Female,Avondale West (Auckland),0
2013,90-94 years,Other ethnicity,Female,Avondale North (Auckland),0
2013,90-94 years,Other ethnicity,Female,Avondale Central (Auckland),3
2013,90-94 years,Other ethnicity,Female,Morningside (Auckland),0
2013,90-94 years,Other ethnicity,Female,Avondale South (Auckland),0
2013,90-94 years,Other ethnicity,Female,Mount Roskill North,0
2013,90-94 years,Other ethnicity,Female,Mount Roskill White Swan,0
2013,90-94 years,Other ethnicity,Female,Mount Roskill Central North,0
2013,90-94 years,Other ethnicity,Female,Mount Roskill Central South,0
2013,90-94 years,Other ethnicity,Female,Mount Roskill South,0
2013,90-94 years,Other ethnicity,Female,Hillsborough North (Auckland),0
2013,90-94 years,Other ethnicity,Female,Hillsborough West (Auckland),0
2013,90-94 years,Other ethnicity,Female,Royal Oak West (Auckland),0
2013,90-94 years,Other ethnicity,Female,Hillsborough East (Auckland),0
2013,90-94 years,Other ethnicity,Female,Royal Oak East (Auckland),0
2013,90-94 years,Other ethnicity,Female,Hillsborough South (Auckland),0
2013,90-94 years,Other ethnicity,Female,Mangere Bridge Ambury,0
2013,90-94 years,Other ethnicity,Female,Mangere Bridge,0
2013,90-94 years,Other ethnicity,Female,Mangere Mountain View,0
2013,90-94 years,Other ethnicity,Female,Mangere North,0
2013,90-94 years,Other ethnicity,Female,Mangere West,0
2013,90-94 years,Other ethnicity,Female,Mangere Central,0
2013,90-94 years,Other ethnicity,Female,Mangere South,0
2013,90-94 years,Other ethnicity,Female,Highland Park (Auckland),0
2013,90-94 years,Other ethnicity,Female,Mangere Mascot,0
2013,90-94 years,Other ethnicity,Female,Mangere South East,0
2013,90-94 years,Other ethnicity,Female,Mangere East,0
2013,90-94 years,Other ethnicity,Female,Manukau Central,0
2013,90-94 years,Other ethnicity,Female,Hilltop (Auckland),0
2013,90-94 years,Other ethnicity,Female,The Gardens (Auckland),0
2013,90-94 years,Other ethnicity,Female,Manurewa Central,0
2013,90-94 years,Other ethnicity,Female,Manurewa East,0
2013,90-94 years,Other ethnicity,Female,Manurewa South,0
2013,90-94 years,Other ethnicity,Female,Papakura West,0
2013,90-94 years,Other ethnicity,Female,Papakura North,0
2013,90-94 years,Other ethnicity,Female,Papakura Central,0
2013,90-94 years,Other ethnicity,Female,Papakura North East,0
2013,90-94 years,Other ethnicity,Female,Papakura Kelvin,0
2013,90-94 years,Other ethnicity,Female,Papakura Massey Park,0
2013,90-94 years,Other ethnicity,Female,Papakura East,0
2013,90-94 years,Other ethnicity,Female,Cloverlea (Auckland),0
2013,90-94 years,Other ethnicity,Total people - sex,Silverdale South (Auckland),0
2013,90-94 years,Other ethnicity,Total people - sex,Hillcrest North (Auckland),0
2013,90-94 years,Other ethnicity,Total people - sex,Hillcrest West (Auckland),0
2013,90-94 years,Other ethnicity,Total people - sex,Hillcrest East (Auckland),0
2013,90-94 years,Other ethnicity,Total people - sex,Western Heights (Auckland),0
2013,90-94 years,Other ethnicity,Total people - sex,Northcote Central (Auckland),0
2013,90-94 years,Other ethnicity,Total people - sex,Northcote South (Auckland),0
2013,90-94 years,Other ethnicity,Total people - sex,Northcote Point (Auckland),0
2013,90-94 years,Other ethnicity,Total people - sex,Belmont (Auckland),0
2013,90-94 years,Other ethnicity,Total people - sex,Avondale West (Auckland),0
2013,90-94 years,Other ethnicity,Total people - sex,Avondale North (Auckland),0
2013,90-94 years,Other ethnicity,Total people - sex,Avondale Central (Auckland),3
2013,90-94 years,Other ethnicity,Total people - sex,Morningside (Auckland),0
2013,90-94 years,Other ethnicity,Total people - sex,Avondale South (Auckland),0
2013,90-94 years,Other ethnicity,Total people - sex,Mount Roskill North,0
2013,90-94 years,Other ethnicity,Total people - sex,Mount Roskill White Swan,0
2013,90-94 years,Other ethnicity,Total people - sex,Mount Roskill Central North,0
2013,90-94 years,Other ethnicity,Total people - sex,Mount Roskill Central South,0
2013,90-94 years,Other ethnicity,Total people - sex,Mount Roskill South,0
2013,90-94 years,Other ethnicity,Total people - sex,Hillsborough North (Auckland),0
2013,90-94 years,Other ethnicity,Total people - sex,Hillsborough West (Auckland),0
2013,90-94 years,Other ethnicity,Total people - sex,Royal Oak West (Auckland),0
2013,90-94 years,Other ethnicity,Total people - sex,Hillsborough East (Auckland),0
2013,90-94 years,Other ethnicity,Total people - sex,Royal Oak East (Auckland),0
2013,90-94 years,Other ethnicity,Total people - sex,Hillsborough South (Auckland),0
2013,90-94 years,Other ethnicity,Total people - sex,Mangere Bridge Ambury,0
2013,90-94 years,Other ethnicity,Total people - sex,Mangere Bridge,0
2013,90-94 years,Other ethnicity,Total people - sex,Mangere Mountain View,0
2013,90-94 years,Other ethnicity,Total people - sex,Auckland Airport,0
2013,90-94 years,Other ethnicity,Total people - sex,Mangere North,0
2013,90-94 years,Other ethnicity,Total people - sex,Mangere West,0
2013,90-94 years,Other ethnicity,Total people - sex,Mangere Central,0
2013,90-94 years,Other ethnicity,Total people - sex,Mangere South,0
2013,90-94 years,Other ethnicity,Total people - sex,Highland Park (Auckland),0
2013,90-94 years,Other ethnicity,Total people - sex,Mangere Mascot,0
2013,90-94 years,Other ethnicity,Total people - sex,Mangere South East,0
2013,90-94 years,Other ethnicity,Total people - sex,Mangere East,0
2013,90-94 years,Other ethnicity,Total people - sex,Manukau Central,0
2013,90-94 years,Other ethnicity,Total people - sex,Hilltop (Auckland),0
2013,90-94 years,Other ethnicity,Total people - sex,The Gardens (Auckland),0
2013,90-94 years,Other ethnicity,Total people - sex,Manurewa Central,3
2013,90-94 years,Other ethnicity,Total people - sex,Manurewa East,0
2013,90-94 years,Other ethnicity,Total people - sex,Manurewa South,0
2013,90-94 years,Other ethnicity,Total people - sex,Papakura West,0
2013,90-94 years,Other ethnicity,Total people - sex,Papakura North,0
2013,90-94 years,Other ethnicity,Total people - sex,Papakura Central,0
2013,90-94 years,Other ethnicity,Total people - sex,Papakura North East,0
2013,90-94 years,Other ethnicity,Total people - sex,Papakura Kelvin,0
2013,90-94 years,Other ethnicity,Total people - sex,Papakura Massey Park,0
2013,90-94 years,Other ethnicity,Total people - sex,Papakura East,0
2013,90-94 years,Other ethnicity,Total people - sex,Cloverlea (Auckland),0
2013,90-94 years,Not elsewhere included,Male,Silverdale South (Auckland),0
2013,90-94 years,Not elsewhere included,Male,Hillcrest North (Auckland),0
2013,90-94 years,Not elsewhere included,Male,Hillcrest West (Auckland),0
2013,90-94 years,Not elsewhere included,Male,Hillcrest East (Auckland),0
2013,90-94 years,Not elsewhere included,Male,Western Heights (Auckland),0
2013,90-94 years,Not elsewhere included,Male,Northcote Central (Auckland),0
2013,90-94 years,Not elsewhere included,Male,Northcote South (Auckland),0
2013,90-94 years,Not elsewhere included,Male,Northcote Point (Auckland),0
2013,90-94 years,Not elsewhere included,Male,Belmont (Auckland),0
2013,90-94 years,Not elsewhere included,Male,Avondale West (Auckland),0
2013,90-94 years,Not elsewhere included,Male,Avondale North (Auckland),0
2013,90-94 years,Not elsewhere included,Male,Avondale Central (Auckland),0
2013,90-94 years,Not elsewhere included,Male,Morningside (Auckland),0
2013,90-94 years,Not elsewhere included,Male,Avondale South (Auckland),0
2013,90-94 years,Not elsewhere included,Male,Mount Roskill North,0
2013,90-94 years,Not elsewhere included,Male,Mount Roskill White Swan,0
2013,90-94 years,Not elsewhere included,Male,Mount Roskill Central North,0
